"id","response","ip_address","response_no","plot_location","start_time","end_time","time_taken","conf_level","choice_reason","sample_size","p_value","pic_id","pic_name","experiment","difficulty","description","age","gender","academic_study","beta","sigma","replica"
195,"FALSE","97.100.1.130",9,19,"2011-04-26 20:35:31","2011-04-26 20:36:19",48,1,"2",100,0,"179","plot_turk2_100_600_12_1.png","turk2","0","Turk2",3,1,1,-6,12,1
195,"FALSE","97.100.1.130",5,15,"2011-04-26 20:37:57","2011-04-26 20:38:07",10,2,"2",300,0.352,"187","plot_turk2_300_40_5_3.png","turk2","3","Turk2",3,1,1,0.4,5,3
195,"TRUE","97.100.1.130",10,10,"2011-04-26 20:38:10","2011-04-26 20:39:29",79,1,"2",300,0.0013,"194","plot_turk2_300_150_5_1.png","turk2","0","Turk2",3,1,1,-1.5,5,1
195,"FALSE","97.100.1.130",7,3,"2011-04-26 20:37:50","2011-04-26 20:37:55",5,1,"2",300,0.0342,"190","plot_turk2_300_70_5_3.png","turk2","2","Turk2",3,1,1,-0.7,5,3
196,"TRUE","74.61.223.213",10,10,"2011-04-26 18:54:04","2011-04-26 18:54:20",16,4,"2",300,6e-04,"205","plot_turk2_300_175_12_3.png","turk2","2","Turk2",3,2,1,1.75,12,3
196,"FALSE","74.61.223.213",18,13,"2011-04-26 18:53:02","2011-04-26 18:53:21",19,4,"1",100,0.7565,"153","plot_turk2_100_25_5_2.png","turk2","4","Turk2",3,2,1,-0.25,5,2
196,"TRUE","74.61.223.213",10,10,"2011-04-26 18:53:47","2011-04-26 18:54:02",15,5,"1",300,0.0014,"208","plot_turk2_300_230_12_3.png","turk2","1","Turk2",3,2,1,-2.3,12,3
196,"FALSE","74.61.223.213",14,11,"2011-04-26 18:54:22","2011-04-26 18:54:35",13,4,"1",300,0.108,"201","plot_turk2_300_80_12_2.png","turk2","3","Turk2",3,2,1,0.8,12,2
196,"TRUE","74.61.223.213",20,20,"2011-04-26 18:54:39","2011-04-26 18:54:57",18,4,"3",300,0,"211","plot_turk2_300_350_12_3.png","turk2","0","Turk2",3,2,1,-3.5,12,3
196,"FALSE","74.61.223.213",5,9,"2011-04-26 18:51:57","2011-04-26 18:52:16",19,4,"3",100,0.1034,"159","plot_turk2_100_125_5_2.png","turk2","2","Turk2",3,2,1,1.25,5,2
196,"TRUE","74.61.223.213",3,3,"2011-04-26 18:55:41","2011-04-26 18:56:00",19,5,"1",100,0.0028,"177","plot_turk2_100_450_12_2.png","turk2","1","Turk2",3,2,1,4.5,12,2
196,"TRUE","74.61.223.213",13,13,"2011-04-26 18:53:24","2011-04-26 18:53:44",20,2,"1",300,0,"210","plot_turk2_300_350_12_2.png","turk2","0","Turk2",3,2,1,3.5,12,2
196,"TRUE","74.61.223.213",9,9,"2011-04-26 18:51:37","2011-04-26 18:51:52",15,5,"1",100,1e-04,"163","plot_turk2_100_175_5_3.png","turk2","1","Turk2",3,2,1,-1.75,5,3
196,"FALSE","74.61.223.213",1,8,"2011-04-26 18:52:20","2011-04-26 18:52:59",39,4,"1",100,0.1235,"156","plot_turk2_100_75_5_2.png","turk2","3","Turk2",3,2,1,0.75,5,2
196,"TRUE","74.61.223.213",1,1,"2011-04-26 18:50:17","2011-04-26 18:51:16",59,4,"1",100,0,"165","plot_turk2_100_275_5_2.png","turk2","0","Turk2",3,2,1,-2.75,5,2
197,"TRUE","184.57.198.49",11,11,"2011-04-26 17:48:25","2011-04-26 17:48:38",13,1,"1",300,1e-04,"204","plot_turk2_300_175_12_2.png","turk2","2","Turk2",4,1,1,1.75,12,2
197,"FALSE","184.57.198.49",17,5,"2011-04-26 17:47:55","2011-04-26 17:48:22",27,3,"1",300,0.0317,"206","plot_turk2_300_230_12_1.png","turk2","1","Turk2",4,1,1,2.3,12,1
197,"FALSE","184.57.198.49",1,8,"2011-04-26 17:49:59","2011-04-26 17:50:07",8,1,"1",100,0.1235,"156","plot_turk2_100_75_5_2.png","turk2","3","Turk2",4,1,1,0.75,5,2
197,"FALSE","184.57.198.49",5,9,"2011-04-26 17:49:45","2011-04-26 17:49:57",12,2,"1",100,0.1034,"159","plot_turk2_100_125_5_2.png","turk2","2","Turk2",4,1,1,1.25,5,2
197,"TRUE","184.57.198.49",9,9,"2011-04-26 17:49:29","2011-04-26 17:49:44",15,1,"1",100,1e-04,"163","plot_turk2_100_175_5_3.png","turk2","1","Turk2",4,1,1,-1.75,5,3
197,"FALSE","184.57.198.49",12,6,"2011-04-26 17:49:00","2011-04-26 17:49:17",17,1,"1",300,0.2873,"197","plot_turk2_300_0_12_1.png","turk2","4","Turk2",4,1,1,0,12,1
197,"TRUE","184.57.198.49",1,1,"2011-04-26 17:49:19","2011-04-26 17:49:28",9,1,"1",100,0,"165","plot_turk2_100_275_5_2.png","turk2","0","Turk2",4,1,1,-2.75,5,2
197,"TRUE","184.57.198.49",16,16,"2011-04-26 17:47:09","2011-04-26 17:47:30",21,1,"1",300,0,"209","plot_turk2_300_350_12_1.png","turk2","0","Turk2",4,1,1,-3.5,12,1
197,"TRUE","184.57.198.49",11,11,"2011-04-26 17:48:40","2011-04-26 17:48:58",18,1,"1",300,0.0012,"200","plot_turk2_300_80_12_1.png","turk2","3","Turk2",4,1,1,0.8,12,1
197,"TRUE","184.57.198.49",18,18,"2011-04-26 17:50:12","2011-04-26 17:50:27",15,1,"1",100,0,"166","plot_turk2_100_275_5_3.png","turk2","0","Turk2",4,1,1,2.75,5,3
198,"FALSE","124.125.37.20",1,8,"2011-04-26 18:12:25","2011-04-26 18:12:50",25,1,"1",100,0.1235,"156","plot_turk2_100_75_5_2.png","turk2","3","Turk2",2,1,3,0.75,5,2
198,"TRUE","124.125.37.20",17,17,"2011-04-26 18:15:40","2011-04-26 18:15:52",12,1,"14",100,0,"181","plot_turk2_100_600_12_3.png","turk2","0","Turk2",2,1,3,-6,12,3
198,"TRUE","124.125.37.20",19,19,"2011-04-26 18:13:45","2011-04-26 18:14:21",36,1,"1",100,0,"179","plot_turk2_100_600_12_1.png","turk2","0","Turk2",2,1,3,-6,12,1
198,"FALSE","124.125.37.20",6,1,"2011-04-26 18:14:46","2011-04-26 18:15:07",21,1,"1",100,0.0539,"173","plot_turk2_100_350_12_1.png","turk2","2","Turk2",2,1,3,3.5,12,1
198,"TRUE","124.125.37.20",6,6,"2011-04-26 18:11:36","2011-04-26 18:12:19",43,2,"1",100,0.0887,"160","plot_turk2_100_125_5_3.png","turk2","2","Turk2",2,1,3,-1.25,5,3
198,"TRUE","124.125.37.20",7,7,"2011-04-26 18:12:56","2011-04-26 18:13:40",44,1,"1",100,0.0036,"152","plot_turk2_100_25_5_1.png","turk2","4","Turk2",2,1,3,-0.25,5,1
198,"TRUE","124.125.37.20",18,18,"2011-04-26 18:09:51","2011-04-26 18:10:54",63,1,"1",100,0,"166","plot_turk2_100_275_5_3.png","turk2","0","Turk2",2,1,3,2.75,5,3
198,"TRUE","124.125.37.20",15,15,"2011-04-26 18:11:17","2011-04-26 18:11:32",15,1,"1",100,0,"162","plot_turk2_100_175_5_2.png","turk2","1","Turk2",2,1,3,1.75,5,2
198,"FALSE","124.125.37.20",12,10,"2011-04-26 18:15:12","2011-04-26 18:15:36",24,1,"14",100,0.1297,"172","plot_turk2_100_150_12_3.png","turk2","3","Turk2",2,1,3,1.5,12,3
198,"TRUE","124.125.37.20",20,20,"2011-04-26 18:14:26","2011-04-26 18:14:42",16,1,"1",100,0.0061,"176","plot_turk2_100_450_12_1.png","turk2","1","Turk2",2,1,3,-4.5,12,1
199,"TRUE","76.239.60.215",19,19,"2011-08-29 19:07:29","2011-08-29 19:07:44",15,4,"1",300,0,"219","plot_turk2_300_230_12_5.png","turk2","1","Turk2",4,1,5,2.3,12,5
199,"TRUE","76.239.60.215",6,6,"2011-08-29 19:08:59","2011-08-29 19:09:12",13,4,"1",100,7e-04,"213","plot_turk2_100_125_5_4.png","turk2","2","Turk2",4,1,5,1.25,5,4
199,"FALSE","76.239.60.215",5,15,"2011-08-29 19:07:47","2011-08-29 19:08:13",26,4,"1",100,0.469,"212","plot_turk2_100_25_5_4.png","turk2","4","Turk2",4,1,5,0.25,5,4
199,"TRUE","76.239.60.215",10,10,"2011-08-29 19:06:04","2011-08-29 19:06:48",44,4,"1",300,1e-04,"218","plot_turk2_300_230_12_4.png","turk2","1","Turk2",4,1,5,-2.3,12,4
199,"FALSE","76.239.60.215",1,18,"2011-08-29 19:08:33","2011-08-29 19:08:46",13,4,"1",100,0.0452,"215","plot_turk2_100_150_12_4.png","turk2","3","Turk2",4,1,5,-1.5,12,4
199,"TRUE","76.239.60.215",19,19,"2011-08-29 19:08:15","2011-08-29 19:08:31",16,4,"1",100,4e-04,"217","plot_turk2_100_350_12_5.png","turk2","2","Turk2",4,1,5,-3.5,12,5
199,"TRUE","76.239.60.215",1,1,"2011-08-29 19:08:48","2011-08-29 19:08:57",9,4,"1",100,0,"221","plot_turk2_100_600_12_4.png","turk2","0","Turk2",4,1,5,-6,12,4
199,"FALSE","76.239.60.215",16,19,"2011-08-29 19:09:13","2011-08-29 19:09:30",17,3,"1",300,0.795,"220","plot_turk2_300_80_12_4.png","turk2","3","Turk2",4,1,5,0.8,12,4
199,"TRUE","76.239.60.215",5,5,"2011-08-29 19:09:32","2011-08-29 19:09:45",13,3,"1",100,0.0013,"216","plot_turk2_100_350_12_4.png","turk2","2","Turk2",4,1,5,-3.5,12,4
199,"TRUE","76.239.60.215",17,17,"2011-08-29 19:07:01","2011-08-29 19:07:28",27,4,"1",100,0.003,"214","plot_turk2_100_125_5_5.png","turk2","2","Turk2",4,1,5,-1.25,5,5
200,"TRUE","71.91.132.52",19,19,"2011-04-26 17:09:39","2011-04-26 17:09:56",17,5,"1",100,0,"180","plot_turk2_100_600_12_2.png","turk2","0","Turk2",3,2,1,-6,12,2
200,"TRUE","71.91.132.52",10,10,"2011-04-26 17:13:38","2011-04-26 17:13:50",12,2,"1",300,0.0014,"208","plot_turk2_300_230_12_3.png","turk2","1","Turk2",3,2,1,-2.3,12,3
200,"FALSE","71.91.132.52",20,17,"2011-04-26 17:16:47","2011-04-26 17:17:04",17,3,"1",300,0.0234,"188","plot_turk2_300_70_5_1.png","turk2","2","Turk2",3,2,1,-0.7,5,1
200,"FALSE","71.91.132.52",7,1,"2011-04-26 17:10:23","2011-04-26 17:10:48",25,3,"1",100,0.0539,"173","plot_turk2_100_350_12_1.png","turk2","2","Turk2",3,2,1,3.5,12,1
200,"FALSE","71.91.132.52",3,8,"2011-04-26 17:12:56","2011-04-26 17:13:11",15,2,"1",100,0.1235,"156","plot_turk2_100_75_5_2.png","turk2","3","Turk2",3,2,1,0.75,5,2
200,"TRUE","71.91.132.52",17,17,"2011-04-26 17:11:24","2011-04-26 17:11:32",8,4,"1",100,0,"181","plot_turk2_100_600_12_3.png","turk2","0","Turk2",3,2,1,-6,12,3
200,"FALSE","71.91.132.52",7,8,"2011-04-26 17:10:59","2011-04-26 17:11:14",15,3,"1",100,0.9403,"171","plot_turk2_100_150_12_2.png","turk2","3","Turk2",3,2,1,-1.5,12,2
200,"TRUE","71.91.132.52",17,17,"2011-04-26 17:14:52","2011-04-26 17:15:00",8,1,"1",100,0,"181","plot_turk2_100_600_12_3.png","turk2","0","Turk2",3,2,1,-6,12,3
200,"FALSE","71.91.132.52",6,1,"2011-04-26 17:14:12","2011-04-26 17:14:43",31,2,"1",100,0.0539,"173","plot_turk2_100_350_12_1.png","turk2","2","Turk2",3,2,1,3.5,12,1
200,"FALSE","71.91.132.52",3,8,"2011-04-26 17:12:21","2011-04-26 17:12:48",27,3,"1",100,0.1235,"156","plot_turk2_100_75_5_2.png","turk2","3","Turk2",3,2,1,0.75,5,2
200,"FALSE","71.91.132.52",14,11,"2011-04-26 17:08:36","2011-04-26 17:08:59",23,3,"1",300,0.108,"201","plot_turk2_300_80_12_2.png","turk2","3","Turk2",3,2,1,0.8,12,2
200,"FALSE","71.91.132.52",18,5,"2011-04-26 17:15:58","2011-04-26 17:16:16",18,3,"1",100,0.5453,"154","plot_turk2_100_25_5_3.png","turk2","4","Turk2",3,2,1,-0.25,5,3
200,"TRUE","71.91.132.52",20,20,"2011-04-26 17:10:04","2011-04-26 17:10:15",11,3,"1",100,0.0061,"176","plot_turk2_100_450_12_1.png","turk2","1","Turk2",3,2,1,-4.5,12,1
200,"TRUE","71.91.132.52",6,6,"2011-04-26 17:08:11","2011-04-26 17:08:27",16,4,"1",300,0.0035,"203","plot_turk2_300_175_12_1.png","turk2","2","Turk2",3,2,1,-1.75,12,1
200,"TRUE","71.91.132.52",19,19,"2011-04-26 17:13:19","2011-04-26 17:13:29",10,2,"1",100,0,"179","plot_turk2_100_600_12_1.png","turk2","0","Turk2",3,2,1,-6,12,1
200,"FALSE","71.91.132.52",14,11,"2011-04-26 17:11:41","2011-04-26 17:12:12",31,3,"1",300,0.108,"201","plot_turk2_300_80_12_2.png","turk2","3","Turk2",3,2,1,0.8,12,2
200,"FALSE","71.91.132.52",10,15,"2011-04-26 17:15:14","2011-04-26 17:15:25",11,3,"1",100,0.903,"157","plot_turk2_100_75_5_3.png","turk2","3","Turk2",3,2,1,-0.75,5,3
200,"FALSE","71.91.132.52",16,5,"2011-04-26 17:07:34","2011-04-26 17:07:58",24,3,"1",300,0.0317,"206","plot_turk2_300_230_12_1.png","turk2","1","Turk2",3,2,1,2.3,12,1
200,"TRUE","71.91.132.52",3,3,"2011-04-26 17:16:26","2011-04-26 17:16:37",11,2,"1",100,6e-04,"161","plot_turk2_100_175_5_1.png","turk2","1","Turk2",3,2,1,-1.75,5,1
200,"FALSE","71.91.132.52",1,18,"2011-04-26 17:09:11","2011-04-26 17:09:28",17,4,"1",300,0.2255,"198","plot_turk2_300_0_12_2.png","turk2","4","Turk2",3,2,1,0,12,2
200,"TRUE","71.91.132.52",16,16,"2011-04-26 17:06:35","2011-04-26 17:07:18",43,2,"1",300,0,"209","plot_turk2_300_350_12_1.png","turk2","0","Turk2",3,2,1,-3.5,12,1
200,"FALSE","71.91.132.52",2,11,"2011-04-26 17:15:32","2011-04-26 17:15:48",16,2,"1",300,0.0895,"186","plot_turk2_300_40_5_2.png","turk2","3","Turk2",3,2,1,0.4,5,2
200,"TRUE","71.91.132.52",16,16,"2011-04-26 17:13:57","2011-04-26 17:14:05",8,2,"1",300,0,"209","plot_turk2_300_350_12_1.png","turk2","0","Turk2",3,2,1,-3.5,12,1
201,"FALSE","68.50.74.217",8,3,"2011-04-26 16:25:54","2011-04-26 16:26:56",62,2,"1",100,0.6879,"167","plot_turk2_100_50_12_1.png","turk2","4","Turk2",2,2,3,-0.5,12,1
201,"FALSE","68.50.74.217",12,10,"2011-04-26 16:25:03","2011-04-26 16:25:44",41,2,"1",100,0.1297,"172","plot_turk2_100_150_12_3.png","turk2","3","Turk2",2,2,3,1.5,12,3
201,"TRUE","68.50.74.217",16,16,"2011-04-26 16:27:00","2011-04-26 16:27:13",13,1,"1",300,0,"209","plot_turk2_300_350_12_1.png","turk2","0","Turk2",2,2,3,-3.5,12,1
201,"TRUE","68.50.74.217",3,3,"2011-04-26 16:23:54","2011-04-26 16:24:10",16,2,"1",100,0.0028,"177","plot_turk2_100_450_12_2.png","turk2","1","Turk2",2,2,3,4.5,12,2
201,"FALSE","68.50.74.217",19,11,"2011-04-26 16:28:12","2011-04-26 16:29:01",49,2,"12",300,0.0012,"200","plot_turk2_300_80_12_1.png","turk2","3","Turk2",2,2,3,0.8,12,1
201,"TRUE","68.50.74.217",10,10,"2011-04-26 16:27:16","2011-04-26 16:27:28",12,1,"1",300,0.0014,"208","plot_turk2_300_230_12_3.png","turk2","1","Turk2",2,2,3,-2.3,12,3
201,"FALSE","68.50.74.217",14,15,"2011-04-26 16:24:15","2011-04-26 16:24:57",42,2,"1",100,0.0514,"174","plot_turk2_100_350_12_2.png","turk2","2","Turk2",2,2,3,-3.5,12,2
201,"TRUE","68.50.74.217",6,6,"2011-04-26 16:27:30","2011-04-26 16:28:07",37,2,"1",300,0.0035,"203","plot_turk2_300_175_12_1.png","turk2","2","Turk2",2,2,3,-1.75,12,1
201,"TRUE","68.50.74.217",19,19,"2011-04-26 16:22:43","2011-04-26 16:23:32",49,1,"1",100,0,"180","plot_turk2_100_600_12_2.png","turk2","0","Turk2",2,2,3,-6,12,2
201,"TRUE","68.50.74.217",13,13,"2011-04-26 16:29:04","2011-04-26 16:29:15",11,1,"1",300,0,"210","plot_turk2_300_350_12_2.png","turk2","0","Turk2",2,2,3,3.5,12,2
202,"TRUE","109.170.166.129",17,17,"2011-04-26 17:32:26","2011-04-26 17:32:55",29,1,"1",100,0,"164","plot_turk2_100_275_5_1.png","turk2","0","Turk2",3,2,5,2.75,5,1
202,"TRUE","109.170.166.129",10,10,"2011-04-26 17:40:05","2011-04-26 17:41:03",58,1,"1",300,0.0014,"208","plot_turk2_300_230_12_3.png","turk2","1","Turk2",3,2,5,-2.3,12,3
202,"TRUE","109.170.166.129",11,11,"2011-04-26 17:41:07","2011-04-26 17:41:45",38,1,"1",300,1e-04,"204","plot_turk2_300_175_12_2.png","turk2","2","Turk2",3,2,5,1.75,12,2
202,"TRUE","109.170.166.129",17,17,"2011-04-26 17:42:16","2011-04-26 17:44:38",142,3,"1",300,0.0839,"202","plot_turk2_300_80_12_3.png","turk2","3","Turk2",3,2,5,-0.8,12,3
202,"FALSE","109.170.166.129",18,13,"2011-04-26 17:38:18","2011-04-26 17:39:04",46,1,"1",100,0.7565,"153","plot_turk2_100_25_5_2.png","turk2","4","Turk2",3,2,5,-0.25,5,2
202,"TRUE","109.170.166.129",13,13,"2011-04-26 17:44:42","2011-04-26 17:44:52",10,1,"1",300,0,"210","plot_turk2_300_350_12_2.png","turk2","0","Turk2",3,2,5,3.5,12,2
202,"TRUE","109.170.166.129",15,15,"2011-04-26 17:33:20","2011-04-26 17:34:30",70,1,"1",100,0,"162","plot_turk2_100_175_5_2.png","turk2","1","Turk2",3,2,5,1.75,5,2
202,"TRUE","109.170.166.129",16,16,"2011-04-26 17:39:10","2011-04-26 17:39:52",42,1,"1",300,0,"209","plot_turk2_300_350_12_1.png","turk2","0","Turk2",3,2,5,-3.5,12,1
202,"FALSE","109.170.166.129",1,8,"2011-04-26 17:36:50","2011-04-26 17:38:06",76,1,"1",100,0.1235,"156","plot_turk2_100_75_5_2.png","turk2","3","Turk2",3,2,5,0.75,5,2
202,"FALSE","109.170.166.129",16,18,"2011-04-26 17:34:59","2011-04-26 17:35:52",53,1,"1",100,0.0927,"158","plot_turk2_100_125_5_1.png","turk2","2","Turk2",3,2,5,-1.25,5,1
203,"TRUE","174.17.93.154",13,13,"2011-04-26 20:58:28","2011-04-26 20:58:44",16,1,"1",100,9e-04,"155","plot_turk2_100_75_5_1.png","turk2","3","Turk2",4,2,5,0.75,5,1
203,"TRUE","174.17.93.154",19,19,"2011-04-26 21:00:56","2011-04-26 21:01:11",15,1,"1",100,0,"180","plot_turk2_100_600_12_2.png","turk2","0","Turk2",4,2,5,-6,12,2
203,"FALSE","174.17.93.154",11,10,"2011-04-26 20:59:48","2011-04-26 21:00:40",52,2,"1",100,0.0802,"175","plot_turk2_100_350_12_3.png","turk2","2","Turk2",4,2,5,-3.5,12,3
203,"TRUE","174.17.93.154",2,2,"2011-04-26 20:59:35","2011-04-26 20:59:46",11,1,"1",100,0,"178","plot_turk2_100_450_12_3.png","turk2","1","Turk2",4,2,5,4.5,12,3
203,"TRUE","174.17.93.154",17,17,"2011-04-26 20:59:19","2011-04-26 20:59:33",14,1,"1",100,0,"181","plot_turk2_100_600_12_3.png","turk2","0","Turk2",4,2,5,-6,12,3
203,"TRUE","174.17.93.154",1,1,"2011-04-26 20:56:44","2011-04-26 20:57:05",21,1,"1",100,0,"165","plot_turk2_100_275_5_2.png","turk2","0","Turk2",4,2,5,-2.75,5,2
203,"TRUE","174.17.93.154",6,6,"2011-04-26 20:58:02","2011-04-26 20:58:26",24,3,"1",100,0.0887,"160","plot_turk2_100_125_5_3.png","turk2","2","Turk2",4,2,5,-1.25,5,3
203,"TRUE","174.17.93.154",9,9,"2011-04-26 20:57:17","2011-04-26 20:58:00",43,3,"1",100,1e-04,"163","plot_turk2_100_175_5_3.png","turk2","1","Turk2",4,2,5,-1.75,5,3
203,"FALSE","174.17.93.154",18,13,"2011-04-26 20:58:47","2011-04-26 20:59:16",29,2,"1",100,0.7565,"153","plot_turk2_100_25_5_2.png","turk2","4","Turk2",4,2,5,-0.25,5,2
203,"FALSE","174.17.93.154",7,8,"2011-04-26 21:00:43","2011-04-26 21:00:54",11,1,"1",100,0.9403,"171","plot_turk2_100_150_12_2.png","turk2","3","Turk2",4,2,5,-1.5,12,2
204,"FALSE","99.253.184.98",6,1,"2011-04-26 18:09:45","2011-04-26 18:10:00",15,3,"1",100,0.0539,"173","plot_turk2_100_350_12_1.png","turk2","2","Turk2",2,2,1,3.5,12,1
204,"TRUE","99.253.184.98",17,17,"2011-04-26 18:06:32","2011-04-26 18:06:54",22,1,"12",100,0,"164","plot_turk2_100_275_5_1.png","turk2","0","Turk2",2,2,1,2.75,5,1
204,"TRUE","99.253.184.98",11,11,"2011-04-26 18:05:12","2011-04-26 18:05:26",14,2,"1",300,1e-04,"204","plot_turk2_300_175_12_2.png","turk2","2","Turk2",2,2,1,1.75,12,2
204,"TRUE","99.253.184.98",3,3,"2011-04-26 18:06:57","2011-04-26 18:07:12",15,1,"1",100,6e-04,"161","plot_turk2_100_175_5_1.png","turk2","1","Turk2",2,2,1,-1.75,5,1
204,"TRUE","99.253.184.98",10,10,"2011-04-26 18:09:01","2011-04-26 18:09:15",14,3,"1",300,6e-04,"205","plot_turk2_300_175_12_3.png","turk2","2","Turk2",2,2,1,1.75,12,3
204,"FALSE","99.253.184.98",12,6,"2011-04-26 18:06:08","2011-04-26 18:06:30",22,3,"1",300,0.2873,"197","plot_turk2_300_0_12_1.png","turk2","4","Turk2",2,2,1,0,12,1
204,"TRUE","99.253.184.98",13,13,"2011-04-26 18:03:24","2011-04-26 18:03:54",30,1,"1",300,0,"210","plot_turk2_300_350_12_2.png","turk2","0","Turk2",2,2,1,3.5,12,2
204,"FALSE","99.253.184.98",11,18,"2011-04-26 18:07:14","2011-04-26 18:08:11",57,3,"1",100,0.0927,"158","plot_turk2_100_125_5_1.png","turk2","2","Turk2",2,2,1,-1.25,5,1
204,"TRUE","99.253.184.98",7,7,"2011-04-26 18:04:07","2011-04-26 18:04:47",40,3,"1",300,0.0017,"207","plot_turk2_300_230_12_2.png","turk2","1","Turk2",2,2,1,2.3,12,2
204,"TRUE","99.253.184.98",13,13,"2011-04-26 18:08:14","2011-04-26 18:08:30",16,2,"1",100,9e-04,"155","plot_turk2_100_75_5_1.png","turk2","3","Turk2",2,2,1,0.75,5,1
204,"TRUE","99.253.184.98",2,2,"2011-04-26 18:08:44","2011-04-26 18:08:54",10,1,"1",100,0,"178","plot_turk2_100_450_12_3.png","turk2","1","Turk2",2,2,1,4.5,12,3
204,"FALSE","99.253.184.98",15,17,"2011-04-26 18:05:34","2011-04-26 18:06:04",30,4,"1",300,0.0839,"202","plot_turk2_300_80_12_3.png","turk2","3","Turk2",2,2,1,-0.8,12,3
204,"TRUE","99.253.184.98",1,1,"2011-04-26 18:08:32","2011-04-26 18:08:42",10,1,"12",100,0,"165","plot_turk2_100_275_5_2.png","turk2","0","Turk2",2,2,1,-2.75,5,2
205,"TRUE","71.194.44.158",19,19,"2011-04-26 19:27:29","2011-04-26 19:27:42",13,5,"1",300,0,"196","plot_turk2_300_150_5_3.png","turk2","0","Turk2",7,2,5,1.5,5,3
205,"FALSE","71.194.44.158",9,15,"2011-04-26 19:26:57","2011-04-26 19:27:26",29,4,"123",300,0.352,"187","plot_turk2_300_40_5_3.png","turk2","3","Turk2",7,2,5,0.4,5,3
205,"TRUE","71.194.44.158",7,7,"2011-04-26 19:26:40","2011-04-26 19:26:55",15,5,"1",300,1e-04,"189","plot_turk2_300_70_5_2.png","turk2","2","Turk2",7,2,5,0.7,5,2
205,"TRUE","71.194.44.158",1,1,"2011-04-26 19:25:40","2011-04-26 19:26:01",21,4,"1",300,0.0067,"195","plot_turk2_300_150_5_2.png","turk2","0","Turk2",7,2,5,1.5,5,2
205,"FALSE","71.194.44.158",17,7,"2011-04-26 19:23:16","2011-04-26 19:24:18",62,3,"2",300,0.0017,"207","plot_turk2_300_230_12_2.png","turk2","1","Turk2",7,2,5,2.3,12,2
205,"FALSE","71.194.44.158",2,14,"2011-04-26 19:25:06","2011-04-26 19:25:37",31,3,"2",300,0.4015,"199","plot_turk2_300_0_12_3.png","turk2","4","Turk2",7,2,5,0,12,3
205,"TRUE","71.194.44.158",11,11,"2011-04-26 19:24:44","2011-04-26 19:25:04",20,4,"1",300,0.0012,"200","plot_turk2_300_80_12_1.png","turk2","3","Turk2",7,2,5,0.8,12,1
205,"FALSE","71.194.44.158",11,13,"2011-04-26 19:26:04","2011-04-26 19:26:38",34,3,"23",300,0.4749,"192","plot_turk2_300_100_5_2.png","turk2","1","Turk2",7,2,5,-1,5,2
205,"TRUE","71.194.44.158",10,10,"2011-04-26 19:24:22","2011-04-26 19:24:41",19,5,"1",300,6e-04,"205","plot_turk2_300_175_12_3.png","turk2","2","Turk2",7,2,5,1.75,12,3
205,"TRUE","71.194.44.158",16,16,"2011-04-26 19:22:34","2011-04-26 19:22:55",21,4,"1",300,0,"209","plot_turk2_300_350_12_1.png","turk2","0","Turk2",7,2,5,-3.5,12,1
206,"TRUE","166.104.144.50",10,10,"2011-04-26 20:18:30","2011-04-26 20:18:56",26,2,"1",300,0.0014,"208","plot_turk2_300_230_12_3.png","turk2","1","Turk2",2,1,4,-2.3,12,3
206,"FALSE","166.104.144.50",14,11,"2011-04-26 20:19:15","2011-04-26 20:19:40",25,2,"1",300,0.108,"201","plot_turk2_300_80_12_2.png","turk2","3","Turk2",2,1,4,0.8,12,2
206,"FALSE","166.104.144.50",19,18,"2011-04-26 20:15:40","2011-04-26 20:17:27",107,5,"1",300,0.5707,"184","plot_turk2_300_10_5_3.png","turk2","4","Turk2",2,1,4,-0.1,5,3
206,"TRUE","166.104.144.50",1,1,"2011-04-26 20:11:51","2011-04-26 20:13:25",94,3,"1",300,0.0067,"195","plot_turk2_300_150_5_2.png","turk2","0","Turk2",2,1,4,1.5,5,2
206,"TRUE","166.104.144.50",16,16,"2011-04-26 20:19:45","2011-04-26 20:19:57",12,1,"1",300,0,"209","plot_turk2_300_350_12_1.png","turk2","0","Turk2",2,1,4,-3.5,12,1
206,"FALSE","166.104.144.50",17,11,"2011-04-26 20:14:54","2011-04-26 20:15:33",39,4,"1",300,0.0895,"186","plot_turk2_300_40_5_2.png","turk2","3","Turk2",2,1,4,0.4,5,2
206,"TRUE","166.104.144.50",20,20,"2011-04-26 20:17:32","2011-04-26 20:18:27",55,1,"1",300,0,"211","plot_turk2_300_350_12_3.png","turk2","0","Turk2",2,1,4,-3.5,12,3
206,"TRUE","166.104.144.50",10,10,"2011-04-26 20:18:59","2011-04-26 20:19:13",14,2,"1",300,6e-04,"205","plot_turk2_300_175_12_3.png","turk2","2","Turk2",2,1,4,1.75,12,3
206,"FALSE","166.104.144.50",19,18,"2011-04-26 20:20:15","2011-04-26 20:20:32",17,1,"1",100,0,"166","plot_turk2_100_275_5_3.png","turk2","0","Turk2",2,1,4,2.75,5,3
206,"TRUE","166.104.144.50",3,3,"2011-04-26 20:14:15","2011-04-26 20:14:51",36,3,"1",300,0.0342,"190","plot_turk2_300_70_5_3.png","turk2","2","Turk2",2,1,4,-0.7,5,3
206,"TRUE","166.104.144.50",3,3,"2011-04-26 20:13:53","2011-04-26 20:14:12",19,1,"1",300,0,"191","plot_turk2_300_100_5_1.png","turk2","1","Turk2",2,1,4,1,5,1
