"beta","pow","sample_size","sigma","test"
2.01,0.882982183458265,100,5,"smooth577"
2.06,0.884998112858329,100,5,"smooth577"
2.11,0.887153531030093,100,5,"smooth577"
2.16,0.889447269067883,100,5,"smooth577"
2.21,0.891878158066025,100,5,"smooth577"
2.26,NA,100,5,"smooth577"
2.31,NA,100,5,"smooth577"
2.36,NA,100,5,"smooth577"
2.41,NA,100,5,"smooth577"
2.46,NA,100,5,"smooth577"
-0.01,NA,100,5,"smooth577"
-0.06,NA,100,5,"smooth577"
-0.11,0.903775231281082,100,5,"smooth577"
-0.16,0.900850445006157,100,5,"smooth577"
-0.21,0.89805185855591,100,5,"smooth577"
-0.26,0.895370594182816,100,5,"smooth577"
-0.31,0.892797774139355,100,5,"smooth577"
-0.36,0.890324520678004,100,5,"smooth577"
-0.41,0.887939421227928,100,5,"smooth577"
-0.46,0.885565687855258,100,5,"smooth577"
-0.51,0.883212469631538,100,5,"smooth577"
-0.56,0.880936467904827,100,5,"smooth577"
-0.61,0.878794384023187,100,5,"smooth577"
-0.66,0.876842919334679,100,5,"smooth577"
-0.71,0.875138775187362,100,5,"smooth577"
-0.76,0.873739771365746,100,5,"smooth577"
-0.81,0.872711702101576,100,5,"smooth577"
-0.86,0.872025628182674,100,5,"smooth577"
-0.91,0.871622352960735,100,5,"smooth577"
-0.96,0.871442679787454,100,5,"smooth577"
-1.01,0.871427412014526,100,5,"smooth577"
-1.06,0.871517352993646,100,5,"smooth577"
-1.11,0.871653306076508,100,5,"smooth577"
-1.16,0.871776074614809,100,5,"smooth577"
-1.21,0.871826461960241,100,5,"smooth577"
-1.26,0.871742291079125,100,5,"smooth577"
-1.31,0.871424396745137,100,5,"smooth577"
-1.36,0.870983214885043,100,5,"smooth577"
-1.41,0.870602816098025,100,5,"smooth577"
-1.46,0.870467270983266,100,5,"smooth577"
-1.51,0.870751931149234,100,5,"smooth577"
-1.56,0.871308683020269,100,5,"smooth577"
-1.61,0.872016612719737,100,5,"smooth577"
-1.66,0.872874551341964,100,5,"smooth577"
-1.71,0.873881329981278,100,5,"smooth577"
-1.76,0.875035779732005,100,5,"smooth577"
-1.81,0.87633673168847,100,5,"smooth577"
-1.86,0.877783016945003,100,5,"smooth577"
-1.91,0.879373466595929,100,5,"smooth577"
-1.96,0.881106911735574,100,5,"smooth577"
-2.01,0.882982183458265,100,5,"smooth577"
-2.06,0.884998112858329,100,5,"smooth577"
-2.11,0.887153531030093,100,5,"smooth577"
-2.16,0.889447269067883,100,5,"smooth577"
-2.21,0.891878158066025,100,5,"smooth577"
-2.26,NA,100,5,"smooth577"
-2.31,NA,100,5,"smooth577"
-2.36,NA,100,5,"smooth577"
-2.41,NA,100,5,"smooth577"
-2.46,NA,100,5,"smooth577"
0.01,NA,100,5,"smooth578"
0.06,NA,100,5,"smooth578"
0.11,0.899574327562814,100,5,"smooth578"
0.16,0.897248944415396,100,5,"smooth578"
0.21,0.895009753019,100,5,"smooth578"
0.26,0.892848229302757,100,5,"smooth578"
0.31,0.890755849195794,100,5,"smooth578"
0.36,0.88872408862724,100,5,"smooth578"
0.41,0.88674242178069,100,5,"smooth578"
0.46,0.884749464808869,100,5,"smooth578"
0.51,0.882753790954293,100,5,"smooth578"
0.56,0.880801867088532,100,5,"smooth578"
0.61,0.878940160083158,100,5,"smooth578"
0.66,0.877215136809742,100,5,"smooth578"
0.71,0.875673264139855,100,5,"smooth578"
0.76,0.87436365521264,100,5,"smooth578"
0.81,0.873392479197143,100,5,"smooth578"
0.86,0.872745718597705,100,5,"smooth578"
0.91,0.872354738067562,100,5,"smooth578"
0.96,0.872150902259953,100,5,"smooth578"
1.01,0.872065575828112,100,5,"smooth578"
1.06,0.872030123425277,100,5,"smooth578"
1.11,0.871975909704685,100,5,"smooth578"
1.16,0.871834299319572,100,5,"smooth578"
1.21,0.871536656923174,100,5,"smooth578"
1.26,0.871012047739505,100,5,"smooth578"
1.31,0.8701775429748,100,5,"smooth578"
1.36,0.869156959584953,100,5,"smooth578"
1.41,0.868138277712265,100,5,"smooth578"
1.46,0.86730947749904,100,5,"smooth578"
1.51,0.866849299840644,100,5,"smooth578"
1.56,0.866595832154663,100,5,"smooth578"
1.61,0.866421735655967,100,5,"smooth578"
1.66,0.866327500587882,100,5,"smooth578"
1.71,0.866313617193732,100,5,"smooth578"
1.76,0.866380575716843,100,5,"smooth578"
1.81,0.866528866400538,100,5,"smooth578"
1.86,0.866758979488144,100,5,"smooth578"
1.91,0.867071405222984,100,5,"smooth578"
1.96,0.867466633848384,100,5,"smooth578"
2.01,0.867945155607667,100,5,"smooth578"
2.06,0.86850746074416,100,5,"smooth578"
2.11,0.869154039501187,100,5,"smooth578"
2.16,0.869885382122072,100,5,"smooth578"
2.21,0.87070197885014,100,5,"smooth578"
2.26,NA,100,5,"smooth578"
2.31,NA,100,5,"smooth578"
2.36,NA,100,5,"smooth578"
2.41,NA,100,5,"smooth578"
2.46,NA,100,5,"smooth578"
-0.01,NA,100,5,"smooth578"
-0.06,NA,100,5,"smooth578"
-0.11,0.899574327562814,100,5,"smooth578"
-0.16,0.897248944415396,100,5,"smooth578"
-0.21,0.895009753019,100,5,"smooth578"
-0.26,0.892848229302757,100,5,"smooth578"
-0.31,0.890755849195794,100,5,"smooth578"
-0.36,0.88872408862724,100,5,"smooth578"
-0.41,0.88674242178069,100,5,"smooth578"
-0.46,0.884749464808869,100,5,"smooth578"
-0.51,0.882753790954293,100,5,"smooth578"
-0.56,0.880801867088532,100,5,"smooth578"
-0.61,0.878940160083158,100,5,"smooth578"
-0.66,0.877215136809742,100,5,"smooth578"
-0.71,0.875673264139855,100,5,"smooth578"
-0.76,0.87436365521264,100,5,"smooth578"
-0.81,0.873392479197143,100,5,"smooth578"
-0.86,0.872745718597705,100,5,"smooth578"
-0.91,0.872354738067562,100,5,"smooth578"
-0.96,0.872150902259953,100,5,"smooth578"
-1.01,0.872065575828112,100,5,"smooth578"
-1.06,0.872030123425277,100,5,"smooth578"
-1.11,0.871975909704685,100,5,"smooth578"
-1.16,0.871834299319572,100,5,"smooth578"
-1.21,0.871536656923174,100,5,"smooth578"
-1.26,0.871012047739505,100,5,"smooth578"
-1.31,0.8701775429748,100,5,"smooth578"
-1.36,0.869156959584953,100,5,"smooth578"
-1.41,0.868138277712265,100,5,"smooth578"
-1.46,0.86730947749904,100,5,"smooth578"
-1.51,0.866849299840644,100,5,"smooth578"
-1.56,0.866595832154663,100,5,"smooth578"
-1.61,0.866421735655967,100,5,"smooth578"
-1.66,0.866327500587882,100,5,"smooth578"
-1.71,0.866313617193732,100,5,"smooth578"
-1.76,0.866380575716843,100,5,"smooth578"
-1.81,0.866528866400538,100,5,"smooth578"
-1.86,0.866758979488144,100,5,"smooth578"
-1.91,0.867071405222984,100,5,"smooth578"
-1.96,0.867466633848384,100,5,"smooth578"
-2.01,0.867945155607667,100,5,"smooth578"
-2.06,0.86850746074416,100,5,"smooth578"
-2.11,0.869154039501187,100,5,"smooth578"
-2.16,0.869885382122072,100,5,"smooth578"
-2.21,0.87070197885014,100,5,"smooth578"
-2.26,NA,100,5,"smooth578"
-2.31,NA,100,5,"smooth578"
-2.36,NA,100,5,"smooth578"
-2.41,NA,100,5,"smooth578"
-2.46,NA,100,5,"smooth578"
0.01,NA,100,5,"smooth579"
0.06,NA,100,5,"smooth579"
0.11,0.895044197782577,100,5,"smooth579"
0.16,0.894789333365643,100,5,"smooth579"
0.21,0.89445799984821,100,5,"smooth579"
0.26,0.894036555044755,100,5,"smooth579"
0.31,0.893511356769754,100,5,"smooth579"
0.36,0.892868762837683,100,5,"smooth579"
0.41,0.89209243080852,100,5,"smooth579"
0.46,0.891097876778201,100,5,"smooth579"
0.51,0.88989624713131,100,5,"smooth579"
0.56,0.888550010848868,100,5,"smooth579"
0.61,0.8871216369119,100,5,"smooth579"
0.66,0.885673594301428,100,5,"smooth579"
0.71,0.884268351998475,100,5,"smooth579"
0.76,0.882956163976051,100,5,"smooth579"
0.81,0.881404058651282,100,5,"smooth579"
0.86,0.879507557373266,100,5,"smooth579"
0.91,0.8773610237084,100,5,"smooth579"
0.96,0.875058821223074,100,5,"smooth579"
1.01,0.872695313483685,100,5,"smooth579"
1.06,0.870364864056626,100,5,"smooth579"
1.11,0.868161836508291,100,5,"smooth579"
1.16,0.866180594405074,100,5,"smooth579"
1.21,0.86451550131337,100,5,"smooth579"
1.26,0.863249848932345,100,5,"smooth579"
1.31,0.862116354749189,100,5,"smooth579"
1.36,0.861046099739641,100,5,"smooth579"
1.41,0.860148970550269,100,5,"smooth579"
1.46,0.859534853827639,100,5,"smooth579"
1.51,0.859309150807969,100,5,"smooth579"
1.56,0.859405768344194,100,5,"smooth579"
1.61,0.859758748523689,100,5,"smooth579"
1.66,0.860361472776357,100,5,"smooth579"
1.71,0.8612073225321,100,5,"smooth579"
1.76,0.862289679220822,100,5,"smooth579"
1.81,0.863601924272425,100,5,"smooth579"
1.86,0.865137439116813,100,5,"smooth579"
1.91,0.866889605183888,100,5,"smooth579"
1.96,0.868851803903554,100,5,"smooth579"
2.01,0.871017416705713,100,5,"smooth579"
2.06,0.873379825020268,100,5,"smooth579"
2.11,0.875932410277122,100,5,"smooth579"
2.16,0.878668553906178,100,5,"smooth579"
2.21,0.88158163733734,100,5,"smooth579"
2.26,NA,100,5,"smooth579"
2.31,NA,100,5,"smooth579"
2.36,NA,100,5,"smooth579"
2.41,NA,100,5,"smooth579"
2.46,NA,100,5,"smooth579"
-0.01,NA,100,5,"smooth579"
-0.06,NA,100,5,"smooth579"
-0.11,0.895044197782577,100,5,"smooth579"
-0.16,0.894789333365643,100,5,"smooth579"
-0.21,0.89445799984821,100,5,"smooth579"
-0.26,0.894036555044755,100,5,"smooth579"
-0.31,0.893511356769754,100,5,"smooth579"
-0.36,0.892868762837683,100,5,"smooth579"
-0.41,0.89209243080852,100,5,"smooth579"
-0.46,0.891097876778201,100,5,"smooth579"
-0.51,0.88989624713131,100,5,"smooth579"
-0.56,0.888550010848868,100,5,"smooth579"
-0.61,0.8871216369119,100,5,"smooth579"
-0.66,0.885673594301428,100,5,"smooth579"
-0.71,0.884268351998475,100,5,"smooth579"
-0.76,0.882956163976051,100,5,"smooth579"
-0.81,0.881404058651282,100,5,"smooth579"
-0.86,0.879507557373266,100,5,"smooth579"
-0.91,0.8773610237084,100,5,"smooth579"
-0.96,0.875058821223074,100,5,"smooth579"
-1.01,0.872695313483685,100,5,"smooth579"
-1.06,0.870364864056626,100,5,"smooth579"
-1.11,0.868161836508291,100,5,"smooth579"
-1.16,0.866180594405074,100,5,"smooth579"
-1.21,0.86451550131337,100,5,"smooth579"
-1.26,0.863249848932345,100,5,"smooth579"
-1.31,0.862116354749189,100,5,"smooth579"
-1.36,0.861046099739641,100,5,"smooth579"
-1.41,0.860148970550269,100,5,"smooth579"
-1.46,0.859534853827639,100,5,"smooth579"
-1.51,0.859309150807969,100,5,"smooth579"
-1.56,0.859405768344194,100,5,"smooth579"
-1.61,0.859758748523689,100,5,"smooth579"
-1.66,0.860361472776357,100,5,"smooth579"
-1.71,0.8612073225321,100,5,"smooth579"
-1.76,0.862289679220822,100,5,"smooth579"
-1.81,0.863601924272425,100,5,"smooth579"
-1.86,0.865137439116813,100,5,"smooth579"
-1.91,0.866889605183888,100,5,"smooth579"
-1.96,0.868851803903554,100,5,"smooth579"
-2.01,0.871017416705713,100,5,"smooth579"
-2.06,0.873379825020268,100,5,"smooth579"
-2.11,0.875932410277122,100,5,"smooth579"
-2.16,0.878668553906178,100,5,"smooth579"
-2.21,0.88158163733734,100,5,"smooth579"
-2.26,NA,100,5,"smooth579"
-2.31,NA,100,5,"smooth579"
-2.36,NA,100,5,"smooth579"
-2.41,NA,100,5,"smooth579"
-2.46,NA,100,5,"smooth579"
0.01,NA,100,5,"smooth580"
0.06,NA,100,5,"smooth580"
0.11,0.90100363289615,100,5,"smooth580"
0.16,0.898448077878489,100,5,"smooth580"
0.21,0.895995095726432,100,5,"smooth580"
0.26,0.893637218975704,100,5,"smooth580"
0.31,0.891366980162025,100,5,"smooth580"
0.36,0.889176911821121,100,5,"smooth580"
0.41,0.887057441671282,100,5,"smooth580"
0.46,0.884944744690427,100,5,"smooth580"
0.51,0.882846442722433,100,5,"smooth580"
0.56,0.88080965754226,100,5,"smooth580"
0.61,0.878881510924868,100,5,"smooth580"
0.66,0.877109124645214,100,5,"smooth580"
0.71,0.875539620478258,100,5,"smooth580"
0.76,0.874220685584572,100,5,"smooth580"
0.81,0.873196019479489,100,5,"smooth580"
0.86,0.872439603497499,100,5,"smooth580"
0.91,0.871906559476685,100,5,"smooth580"
0.96,0.871552009255132,100,5,"smooth580"
1.01,0.871331074670921,100,5,"smooth580"
1.06,0.871198877562137,100,5,"smooth580"
1.11,0.871110539766863,100,5,"smooth580"
1.16,0.871021183123182,100,5,"smooth580"
1.21,0.870885929469178,100,5,"smooth580"
1.26,0.870657220271995,100,5,"smooth580"
1.31,0.870248553708434,100,5,"smooth580"
1.36,0.869746472061624,100,5,"smooth580"
1.41,0.869301216251828,100,5,"smooth580"
1.46,0.869063027199304,100,5,"smooth580"
1.51,0.869175050829193,100,5,"smooth580"
1.56,0.86951706605238,100,5,"smooth580"
1.61,0.86999057606631,100,5,"smooth580"
1.66,0.870594458581308,100,5,"smooth580"
1.71,0.871327591307693,100,5,"smooth580"
1.76,0.872188851955788,100,5,"smooth580"
1.81,0.873177118235916,100,5,"smooth580"
1.86,0.874291267858397,100,5,"smooth580"
1.91,0.875530178533554,100,5,"smooth580"
1.96,0.87689272797171,100,5,"smooth580"
2.01,0.878377793883184,100,5,"smooth580"
2.06,0.879984253978301,100,5,"smooth580"
2.11,0.881710985967382,100,5,"smooth580"
2.16,0.883556867560748,100,5,"smooth580"
2.21,0.885520776468722,100,5,"smooth580"
2.26,NA,100,5,"smooth580"
2.31,NA,100,5,"smooth580"
2.36,NA,100,5,"smooth580"
2.41,NA,100,5,"smooth580"
2.46,NA,100,5,"smooth580"
-0.01,NA,100,5,"smooth580"
-0.06,NA,100,5,"smooth580"
-0.11,0.90100363289615,100,5,"smooth580"
-0.16,0.898448077878489,100,5,"smooth580"
-0.21,0.895995095726432,100,5,"smooth580"
-0.26,0.893637218975704,100,5,"smooth580"
-0.31,0.891366980162025,100,5,"smooth580"
-0.36,0.889176911821121,100,5,"smooth580"
-0.41,0.887057441671282,100,5,"smooth580"
-0.46,0.884944744690427,100,5,"smooth580"
-0.51,0.882846442722433,100,5,"smooth580"
-0.56,0.88080965754226,100,5,"smooth580"
-0.61,0.878881510924868,100,5,"smooth580"
-0.66,0.877109124645214,100,5,"smooth580"
-0.71,0.875539620478258,100,5,"smooth580"
-0.76,0.874220685584572,100,5,"smooth580"
-0.81,0.873196019479489,100,5,"smooth580"
-0.86,0.872439603497499,100,5,"smooth580"
-0.91,0.871906559476685,100,5,"smooth580"
-0.96,0.871552009255132,100,5,"smooth580"
-1.01,0.871331074670921,100,5,"smooth580"
-1.06,0.871198877562137,100,5,"smooth580"
-1.11,0.871110539766863,100,5,"smooth580"
-1.16,0.871021183123182,100,5,"smooth580"
-1.21,0.870885929469178,100,5,"smooth580"
-1.26,0.870657220271995,100,5,"smooth580"
-1.31,0.870248553708434,100,5,"smooth580"
-1.36,0.869746472061624,100,5,"smooth580"
-1.41,0.869301216251828,100,5,"smooth580"
-1.46,0.869063027199304,100,5,"smooth580"
-1.51,0.869175050829193,100,5,"smooth580"
-1.56,0.86951706605238,100,5,"smooth580"
-1.61,0.86999057606631,100,5,"smooth580"
-1.66,0.870594458581308,100,5,"smooth580"
-1.71,0.871327591307693,100,5,"smooth580"
-1.76,0.872188851955788,100,5,"smooth580"
-1.81,0.873177118235916,100,5,"smooth580"
-1.86,0.874291267858397,100,5,"smooth580"
-1.91,0.875530178533554,100,5,"smooth580"
-1.96,0.87689272797171,100,5,"smooth580"
-2.01,0.878377793883184,100,5,"smooth580"
-2.06,0.879984253978301,100,5,"smooth580"
-2.11,0.881710985967382,100,5,"smooth580"
-2.16,0.883556867560748,100,5,"smooth580"
-2.21,0.885520776468722,100,5,"smooth580"
-2.26,NA,100,5,"smooth580"
-2.31,NA,100,5,"smooth580"
-2.36,NA,100,5,"smooth580"
-2.41,NA,100,5,"smooth580"
-2.46,NA,100,5,"smooth580"
0.01,NA,100,5,"smooth581"
0.06,NA,100,5,"smooth581"
0.11,0.90722067235064,100,5,"smooth581"
0.16,0.90402465277688,100,5,"smooth581"
0.21,0.900938137493554,100,5,"smooth581"
0.26,0.89795404096183,100,5,"smooth581"
0.31,0.89506527764288,100,5,"smooth581"
0.36,0.89226476199787,100,5,"smooth581"
0.41,0.889543296538985,100,5,"smooth581"
0.46,0.886836998028124,100,5,"smooth581"
0.51,0.884152993817895,100,5,"smooth581"
0.56,0.881537934274536,100,5,"smooth581"
0.61,0.879038469764284,100,5,"smooth581"
0.66,0.876701250653373,100,5,"smooth581"
0.71,0.874572927308043,100,5,"smooth581"
0.76,0.87269900614369,100,5,"smooth581"
0.81,0.871071336212664,100,5,"smooth581"
0.86,0.869654797293885,100,5,"smooth581"
0.91,0.868424994185766,100,5,"smooth581"
0.96,0.867357531686718,100,5,"smooth581"
1.01,0.866428014595153,100,5,"smooth581"
1.06,0.865612047709481,100,5,"smooth581"
1.11,0.864885235828114,100,5,"smooth581"
1.16,0.864223183749463,100,5,"smooth581"
1.21,0.86360149627194,100,5,"smooth581"
1.26,0.862992529775817,100,5,"smooth581"
1.31,0.862300660346915,100,5,"smooth581"
1.36,0.861583403024631,100,5,"smooth581"
1.41,0.86096623379903,100,5,"smooth581"
1.46,0.860574628660174,100,5,"smooth581"
1.51,0.8605283432732,100,5,"smooth581"
1.56,0.860733456423385,100,5,"smooth581"
1.61,0.86110992032947,100,5,"smooth581"
1.66,0.86165560063921,100,5,"smooth581"
1.71,0.862368363000357,100,5,"smooth581"
1.76,0.863246073060663,100,5,"smooth581"
1.81,0.86428659646788,100,5,"smooth581"
1.86,0.86548779886976,100,5,"smooth581"
1.91,0.866847545914056,100,5,"smooth581"
1.96,0.86836370324852,100,5,"smooth581"
2.01,0.870034136520904,100,5,"smooth581"
2.06,0.871856711378961,100,5,"smooth581"
2.11,0.873829293470443,100,5,"smooth581"
2.16,0.875949748443101,100,5,"smooth581"
2.21,0.87821594194469,100,5,"smooth581"
2.26,NA,100,5,"smooth581"
2.31,NA,100,5,"smooth581"
2.36,NA,100,5,"smooth581"
2.41,NA,100,5,"smooth581"
2.46,NA,100,5,"smooth581"
-0.01,NA,100,5,"smooth581"
-0.06,NA,100,5,"smooth581"
-0.11,0.90722067235064,100,5,"smooth581"
-0.16,0.90402465277688,100,5,"smooth581"
-0.21,0.900938137493554,100,5,"smooth581"
-0.26,0.89795404096183,100,5,"smooth581"
-0.31,0.89506527764288,100,5,"smooth581"
-0.36,0.89226476199787,100,5,"smooth581"
-0.41,0.889543296538985,100,5,"smooth581"
-0.46,0.886836998028124,100,5,"smooth581"
-0.51,0.884152993817895,100,5,"smooth581"
-0.56,0.881537934274536,100,5,"smooth581"
-0.61,0.879038469764284,100,5,"smooth581"
-0.66,0.876701250653373,100,5,"smooth581"
-0.71,0.874572927308043,100,5,"smooth581"
-0.76,0.87269900614369,100,5,"smooth581"
-0.81,0.871071336212664,100,5,"smooth581"
-0.86,0.869654797293885,100,5,"smooth581"
-0.91,0.868424994185766,100,5,"smooth581"
-0.96,0.867357531686718,100,5,"smooth581"
-1.01,0.866428014595153,100,5,"smooth581"
-1.06,0.865612047709481,100,5,"smooth581"
-1.11,0.864885235828114,100,5,"smooth581"
-1.16,0.864223183749463,100,5,"smooth581"
-1.21,0.86360149627194,100,5,"smooth581"
-1.26,0.862992529775817,100,5,"smooth581"
-1.31,0.862300660346915,100,5,"smooth581"
-1.36,0.861583403024631,100,5,"smooth581"
-1.41,0.86096623379903,100,5,"smooth581"
-1.46,0.860574628660174,100,5,"smooth581"
-1.51,0.8605283432732,100,5,"smooth581"
-1.56,0.860733456423385,100,5,"smooth581"
-1.61,0.86110992032947,100,5,"smooth581"
-1.66,0.86165560063921,100,5,"smooth581"
-1.71,0.862368363000357,100,5,"smooth581"
-1.76,0.863246073060663,100,5,"smooth581"
-1.81,0.86428659646788,100,5,"smooth581"
-1.86,0.86548779886976,100,5,"smooth581"
-1.91,0.866847545914056,100,5,"smooth581"
-1.96,0.86836370324852,100,5,"smooth581"
-2.01,0.870034136520904,100,5,"smooth581"
-2.06,0.871856711378961,100,5,"smooth581"
-2.11,0.873829293470443,100,5,"smooth581"
-2.16,0.875949748443101,100,5,"smooth581"
-2.21,0.87821594194469,100,5,"smooth581"
-2.26,NA,100,5,"smooth581"
-2.31,NA,100,5,"smooth581"
-2.36,NA,100,5,"smooth581"
-2.41,NA,100,5,"smooth581"
-2.46,NA,100,5,"smooth581"
0.01,NA,100,5,"smooth582"
0.06,NA,100,5,"smooth582"
0.11,0.895069194557293,100,5,"smooth582"
0.16,0.893719366216979,100,5,"smooth582"
0.21,0.892421085727453,100,5,"smooth582"
0.26,0.891162867235058,100,5,"smooth582"
0.31,0.889933224886136,100,5,"smooth582"
0.36,0.888720672827031,100,5,"smooth582"
0.41,0.887512042781765,100,5,"smooth582"
0.46,0.886253324461053,100,5,"smooth582"
0.51,0.884954485396549,100,5,"smooth582"
0.56,0.883658187655243,100,5,"smooth582"
0.61,0.882407093304124,100,5,"smooth582"
0.66,0.88124386441018,100,5,"smooth582"
0.71,0.8802111630404,100,5,"smooth582"
0.76,0.879350365295578,100,5,"smooth582"
0.81,0.878647060000337,100,5,"smooth582"
0.86,0.8780688539857,100,5,"smooth582"
0.91,0.877597424493816,100,5,"smooth582"
0.96,0.877214448766828,100,5,"smooth582"
1.01,0.876901604046885,100,5,"smooth582"
1.06,0.876640567576133,100,5,"smooth582"
1.11,0.876413016596717,100,5,"smooth582"
1.16,0.876200628350785,100,5,"smooth582"
1.21,0.875985080080484,100,5,"smooth582"
1.26,0.875742510169824,100,5,"smooth582"
1.31,0.875320449382213,100,5,"smooth582"
1.36,0.874792986633019,100,5,"smooth582"
1.41,0.874344448496528,100,5,"smooth582"
1.46,0.87415916154703,100,5,"smooth582"
1.51,0.87441225222271,100,5,"smooth582"
1.56,0.87494023058609,100,5,"smooth582"
1.61,0.875615654068887,100,5,"smooth582"
1.66,0.876438632493576,100,5,"smooth582"
1.71,0.877409275682629,100,5,"smooth582"
1.76,0.878527693458522,100,5,"smooth582"
1.81,0.879793995643727,100,5,"smooth582"
1.86,0.88120829206072,100,5,"smooth582"
1.91,0.882770692531973,100,5,"smooth582"
1.96,0.88448130687996,100,5,"smooth582"
2.01,0.886340244927156,100,5,"smooth582"
2.06,0.888347616496035,100,5,"smooth582"
2.11,0.89050353140907,100,5,"smooth582"
2.16,0.892808099488734,100,5,"smooth582"
2.21,0.895261430557502,100,5,"smooth582"
2.26,NA,100,5,"smooth582"
2.31,NA,100,5,"smooth582"
2.36,NA,100,5,"smooth582"
2.41,NA,100,5,"smooth582"
2.46,NA,100,5,"smooth582"
-0.01,NA,100,5,"smooth582"
-0.06,NA,100,5,"smooth582"
-0.11,0.895069194557293,100,5,"smooth582"
-0.16,0.893719366216979,100,5,"smooth582"
-0.21,0.892421085727453,100,5,"smooth582"
-0.26,0.891162867235058,100,5,"smooth582"
-0.31,0.889933224886136,100,5,"smooth582"
-0.36,0.888720672827031,100,5,"smooth582"
-0.41,0.887512042781765,100,5,"smooth582"
-0.46,0.886253324461053,100,5,"smooth582"
-0.51,0.884954485396549,100,5,"smooth582"
-0.56,0.883658187655243,100,5,"smooth582"
-0.61,0.882407093304124,100,5,"smooth582"
-0.66,0.88124386441018,100,5,"smooth582"
-0.71,0.8802111630404,100,5,"smooth582"
-0.76,0.879350365295578,100,5,"smooth582"
-0.81,0.878647060000337,100,5,"smooth582"
-0.86,0.8780688539857,100,5,"smooth582"
-0.91,0.877597424493816,100,5,"smooth582"
-0.96,0.877214448766828,100,5,"smooth582"
-1.01,0.876901604046885,100,5,"smooth582"
-1.06,0.876640567576133,100,5,"smooth582"
-1.11,0.876413016596717,100,5,"smooth582"
-1.16,0.876200628350785,100,5,"smooth582"
-1.21,0.875985080080484,100,5,"smooth582"
